,name,rating,region,link
180,Barolo Sorì Ginestra ,4.6,Barolo,https://www.vivino.com/azienda-agricola-conterno-fantino-barolo-sori-ginestra/w/16637?year=2001
181,Vigneti di Ravazzol Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/ca-la-bionda-vigneti-di-ravazzol-amarone-della-valpolicella-classico/w/20858?year=2007
182,Barolo SetteAnni Riserva ,4.6,Barolo,https://www.vivino.com/franco-conterno-barolo-sette7anni-riserva/w/1575986?year=2006
183,Denxo ,4.6,Veneto,https://www.vivino.com/desmonta-denxo/w/1678848?year=2009
184,Leone Zardini Amarone della Valpolicella Riserva ,4.6,Amarone della Valpolicella,https://www.vivino.com/it-pietro-zardini-leone-zardini-amarone-della-valpolicella-riserva/w/4030351?year=2011
185,Amarone della Valpolicella La Coeta ,4.6,Amarone della Valpolicella,https://www.vivino.com/corte-lenguin-amarone-della-valpolicella-la-coeta/w/1164753?year=2011
186,Cerrete Montefalco Sagrantino Secco ,4.6,Montefalco Sagrantino,https://www.vivino.com/paolo-bea-cerrete-montefalco-sagrantino-secco/w/2774151?year=2009
187,Negus Montepulciano d'Abruzzo ,4.6,Montepulciano d'Abruzzo,https://www.vivino.com/cascina-del-colle-negus-montepulciano-d-abruzzo/w/1263742?year=2007
188,Bottiglia Particolare ,4.6,Chianti,https://www.vivino.com/castello-di-verrazzano-bottiglia-particolare/w/9339?year=2015
189,Amarone della Valpolicella Case Vecie ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/brigaldara-amarone-della-valpolicella-case-vecie/w/1176173?year=2005
190,Ca’ del Merlo Rosso Veneto ,4.6,Veneto,https://www.vivino.com/quintarelli-giuseppe-ca-del-merlo-rosso-veneto/w/1236432?year=2005
191,Fossati Case Nere Barolo  Riserva  Anni ,4.6,Barolo,https://www.vivino.com/roberto-voerzio-fossati-case-nere-barolo-riserva-10-anni/w/1929541?year=2003
192,Petrucci ,4.6,Orcia,https://www.vivino.com/podere-forte-petrucci/w/1211406?year=2011
193,Vürsù Barbaresco Valeirano ,4.6,Barbaresco,https://www.vivino.com/la-spinetta-vursu-barbaresco-valeirano/w/15184?year=2003
194,Barolo Riserva Cannubi  ,4.6,Barolo,https://www.vivino.com/damilano-barolo-riserva-cannubi-1752/w/4624225?year=2008
195,Il Lussurioso Amarone ,4.6,Amarone della Valpolicella,https://www.vivino.com/buglioni-il-lussurioso-amarone-riserva/w/4399875?year=2007
196,Barolo Bussia Romirasco ,4.6,Barolo,https://www.vivino.com/aldo-conterno-barolo-bussia-romirasco/w/75310?year=2009
197,Montepulciano d'Abruzzo ,4.6,Montepulciano d'Abruzzo,https://www.vivino.com/valentini-abruzzo-montepulciano-d-abruzzo/w/1105697?year=2000
198,Sesto a Quinconce Aglianico Irpinia ,4.6,Irpinia,https://www.vivino.com/vinosia-sesto-a-quinconce-aglianico-irpinia/w/1212187?year=2009
199,Rocche dell'Annunziata Torriglione Barolo ,4.6,Barolo,https://www.vivino.com/roberto-voerzio-rocche-dell-annunziata-torriglione-barolo/w/77309?year=2009
200,Paternum ,4.6,Calabria,https://www.vivino.com/tenuta-iuzzolini-paternum/w/1226350?year=2011
201,Lieros Isola dei Nuraghi ,4.6,Isola dei Nuraghi,https://www.vivino.com/carboni-lieros-isola-dei-nuraghi/w/3123326?year=2011
202,Campo del Prete Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/poggio-rubino-campo-del-prete-brunello-di-montalcino/w/3828022?year=2011
203,Falletto Barolo ,4.6,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo/w/12008?year=1996
204,Toscana Il Pareto ,4.6,Toscana,https://www.vivino.com/tenuta-di-nozzole-toscana-il-pareto/w/1100318?year=2016
205,d'Alceo ,4.6,Toscana,https://www.vivino.com/castello-dei-rampolla-d-alceo/w/1702712?year=1998
206,Barolo Brunate ,4.6,Barolo,https://www.vivino.com/vietti-barolo-brunate/w/2144510?year=2007
207,Barolo Riserva Monprivato Cà d'Morissio ,4.6,Barolo,https://www.vivino.com/mascarello-giuseppe-e-figlio-barolo-riserva-monprivato-ca-d-morissio/w/1146850?year=2006
208,Cannubi San Lorenzo - Ravera Barolo ,4.6,Barolo,https://www.vivino.com/giuseppe-rinaldi-cannubi-san-lorenzo-ravera-barolo/w/1100932?year=2006
209,Stèfen  ,4.6,Veneto,https://www.vivino.com/de-stefani-stefen-1624/w/1142004?year=2009
210,Niuo Sicilia Rosso ,4.6,Terre Siciliane,https://www.vivino.com/niuo-sicilia-rosso-sicily-red-wine-v-5jlk4/w/5393985?year=2009
211,Hatteso Amarone della Valpolicella Riserva ,4.6,Amarone della Valpolicella,https://www.vivino.com/garbole-hatteso-amarone-della-valpolicella-riserva/w/2684868?year=2010
212,Raffaello Rosso Veronese ,4.6,Rosso Veronese,https://www.vivino.com/fratelli-vogadori-raffaello-rosso-veronese/w/2218117?year=2013
213,L'Apparita ,4.6,Toscana,https://www.vivino.com/castello-di-ama-spa-l-apparita/w/89900?year=1996
214,Mazzano Amarone Della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/it-masi-mazzano-amarone-della-valpolicella-classico/w/3020206?year=1997
215,Mangiafoco Rosso ,4.6,Toscana,https://www.vivino.com/poderi-del-paradiso-mangiafoco-toscana/w/1150376?year=2016
216,Syrah Toscana ,4.6,Toscana,https://www.vivino.com/tua-rita-syrah-toscana/w/1272234?year=2008
217,Rocche dell'Annunziata Barolo Riserva ,4.6,Barolo,https://www.vivino.com/paolo-scavino-rocche-dell-annunziata-barolo-riserva/w/1188838?year=2004
218,Il Torriano Gran Selezione Chianti Classico ,4.6,Chianti Classico,https://www.vivino.com/it-la-sala-il-torriano-gran-selezione-chianti-classico/w/7100755?year=2015
219,IS Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/corte-archi-is-amarone-della-valpolicella-classico/w/2061563?year=2009
220,Lavinia Maria Toscana ,4.6,Toscana,https://www.vivino.com/tenuta-argentiera-lavinia-maria-toscana/w/2109164?year=2012
221,Rio Sordo Barbaresco Riserva ,4.6,Barbaresco,https://www.vivino.com/cascina-bruciata-rio-sordo-barbaresco-riserva/w/1221034?year=2007
222,Vigna Ganger Pinot Noir Riserva ,4.6,Südtirol - Alto Adige,https://www.vivino.com/girlan-vigna-ganger-pinot-noir-riserva/w/4175420?year=2012
223,Barolo Riserva Bricco Voghera ,4.6,Barolo,https://www.vivino.com/azelia-barolo-riserva-bricco-voghera/w/1230691?year=2004
224,Sichei Barbera d'Asti Superiore ,4.6,Barbera d'Asti,https://www.vivino.com/franco-roero-d-asti-sichei-superiore-barbera/w/1213034?year=2017
225,Sacreterre ,4.6,Umbria,https://www.vivino.com/tili-sacreterre/w/1112207?year=2004
226,Gold Label Croce del Gal Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/corte-antica-benedetti-croce-del-gal-amarone-della-valpolicella-classico/w/1129186?year=2005
227,Il Velluto Amarone della Valpolicella Classico Riserva ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/meroni-il-velluto-amarone-della-valpolicella-classico-riserva/w/3167888?year=2007
228,Composition Reif ,4.6,Südtirol - Alto Adige,https://www.vivino.com/erbhof-unterganzner-composition-reif/w/1223345?year=2017
229,Sogrà ,4.6,Toscana,https://www.vivino.com/le-pietrose-sogra/w/1834095?year=2007
230,La Quarta Botte Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/edizione-limitata-la-quarta-botte-amarone-della-valpolicella-classico/w/3758980?year=2011
231,Barolo Cannubi Riserva ,4.6,Barolo,https://www.vivino.com/osvaldo-viberti-barolo-cannubi-riserva/w/4761616?year=2010
232,Amarone della Valpolicella Classico Cavaion Veronese ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/gerardo-cesari-spa-amarone-della-valpolicella-classico-cavaion-veronese/w/1625832?year=2003
233,Phenomena Brunello di Montalcino Riserva ,4.6,Brunello di Montalcino,https://www.vivino.com/sesti-phenomena-brunello-di-montalcino-riserva/w/1198920?year=2005
234,Fieramonte Amarone della Valpolicella Riserva ,4.6,Amarone della Valpolicella,https://www.vivino.com/allegrini-fieramonte-amarone-della-valpolicella-riserva/w/4437233?year=2011
235,Amarone Della Valpolicella Classico Riserva I Fondatori ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/fabiano-amarone-della-valpolicella-classico-riserva-i-fondatori/w/1200185?year=2009
236,I Creari Rosso Veronese ,4.6,Rosso Veronese,https://www.vivino.com/bonazzi-dario-e-fabio-i-creari-rosso-veronese/w/2065230?year=2004
237,Castello di Vicarello ,4.6,Toscana,https://www.vivino.com/carlo-baccheschi-berti-castello-di-vicarello/w/1404434?year=2007
238,Amore e Magia Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/podere-le-ripi-amore-e-magia-brunello-di-montalcino/w/8168041?year=2015
239,Barrosu Cannonau di Sardegna Riserva Franzisca ,4.6,Cannonau di Sardegna,https://www.vivino.com/giovanni-montisci-barrosu-riserva-franzisca/w/1648040?year=2012
240,Capitel della Crosara Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/giacomo-montresor-capitel-della-crosara-amarone-della-valpolicella-classico/w/1164375?year=2000
241,Gromis Barolo ,4.6,Barolo,https://www.vivino.com/gaja-barolo/w/2698442?year=2000
242,Il Sestante Monte Masua Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/tommasi-il-sestante-monte-masua-amarone-della-valpolicella-classico/w/1189879?year=2003
243,Eccellenza ,4.6,Toscana,https://www.vivino.com/l-alano-eccellenza/w/1542881?year=2014
244,Otin Fiorin Barolo ,4.6,Barolo,https://www.vivino.com/cappellano-teobaldo-otin-fiorin-barolo/w/87155?year=2001
245,Barolo Enrico VI ,4.6,Barolo,https://www.vivino.com/cordero-di-montezemolo-barolo-enrico-vi/w/8794?year=2000
246,Amarone Valpolicella Classico Castelliere delle Guaite ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/giacomo-montresor-amarone-valpolicella-classico-castelliere-delle-guaite/w/1204598?year=2007
247,Barolo Ravera ,4.6,Barolo,https://www.vivino.com/vietti-barolo-ravera/w/1447267?year=2010
248,Kupra Marche ,4.6,Marche,https://www.vivino.com/oasi-degli-angeli-kupra-marche/w/1802083?year=2011
249,Riserva Vigna le Macchiarelle Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/fanti-riserva-vigna-le-macchiarelle-brunello-di-montalcino/w/1554213?year=2011
250,Rosso Veronese ,4.6,Verona,https://www.vivino.com/tenute-falezza-rosso-veronese/w/1861356?year=2013
251,Vigna Grande Cerzito Taurasi Riserva ,4.6,Taurasi,https://www.vivino.com/quintodecimo-vigna-grande-cerzito-taurasi-riserva/w/3958398?year=2009
252,Riserva Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/fattoria-la-fiorita-riserva-brunello-di-montalcino/w/94767?year=2001
253,Bure Alto Amarone  della Valpolicella Classico Riserva ,4.6,Amarone della Valpolicella,https://www.vivino.com/corte-aleardi-bure-alto-amarone-della-valpolicella-classico-riserva/w/5474643?year=2009
254,Guglielmi di Jago Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/spinosa-guglielmi-di-jago-amarone-della-valpolicella-classico/w/1648297?year=1998
255,Pieve Santa Restituta Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/gaja-pieve-santa-restituta-brunello-di-montalcino/w/1165708?year=1997
256,Brunello di Montalcino Beatrice ,4.6,Brunello di Montalcino,https://www.vivino.com/stella-di-campalto-brunello-di-montalcino-beatrice/w/6215554?year=2011
257,Rocche dell'Annunziata Barolo ,4.6,Barolo,https://www.vivino.com/mario-gagliasso-rocche-dell-annunziata-barolo/w/19571?year=2004
258,Alfio Moriconi Selection Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/terralsole-alfio-moriconi-selection-brunello-di-montalcino/w/2564344?year=2013
259,Bartolomeo ,4.6,Toscana,https://www.vivino.com/torciano-bartolomeo-rosso-toscana/w/1601811?year=2010
260,Patriglione ,4.6,Salento,https://www.vivino.com/it-taurino-patriglione/w/1295239?year=1997
261,Il Barone  ,4.6,Puglia,https://www.vivino.com/antonio-ferrari-il-barone-54/w/1661081?year=1954
262,Ca' Florian Amarone ,4.6,Amarone della Valpolicella,https://www.vivino.com/tommasi-ca-florian-amarone/w/7101?year=2005
263,Campo Prognare Rosso Veneto ,4.6,Veneto,https://www.vivino.com/i-campi-campo-prognare-rosso-veneto/w/2324757?year=2008
264,Pietrose ,4.6,Toscana,https://www.vivino.com/talosa-pietrose/w/5809111?year=2012
265,Rujno Rosso ,4.6,Venezia Giulia,https://www.vivino.com/gravner-rujno-rosso/w/2088452?year=2003
266, Clones Poggio Ai Chiari Sangiovese Toscana ,4.6,Toscana,https://www.vivino.com/colle-santa-mustiola-twentyeight-clones-poggio-ai-chiari-sangiovese-toscana/w/7023013?year=2010
267,Diciotto Primitivo ,4.6,Salento,https://www.vivino.com/schola-sarmenti-diciotto/w/2479799?year=2011
268,Brunello di Montalcino Vigna Spuntali ,4.6,Brunello di Montalcino,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=1995
269,Vigna Camparol Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/corte-alta-fumane-vigna-camparol-amarone-della-valpolicella-classico/w/1942958?year=2011
270, Dieci Inverni ,4.6,Abruzzo,https://www.vivino.com/castorani-ten-dieci-inverni/w/4759824?year=2006
271,Benedetta Brunello di Montalcino ,4.6,Brunello di Montalcino,https://www.vivino.com/stella-di-campalto-benedetta-brunello-di-montalcino-w149a4/w/6353630?year=2011
272,Medeo Montefalco Sagrantino ,4.6,Montefalco Sagrantino,https://www.vivino.com/romanelli-medeo-montefalco-sagrantino/w/4857796?year=2012
273,Recioto della Valpolicella Classico ,4.6,Recioto della Valpolicella Classico,https://www.vivino.com/fratelli-vogadori-recioto-della-valpolicella-classico/w/1125271?year=2012
274,Merlot ,4.6,Toscana,https://www.vivino.com/camperchi-merlot/w/2047824?year=2013
275,Ticona del Vino Primitivo di Manduria ,4.6,Puglia,https://www.vivino.com/ticona-del-vino-primitivo-di-manduria-puglia-red-wine-v-3tj6d/w/1170202?year=2011
276,Currà Barbaresco Riserva ,4.6,Barbaresco,https://www.vivino.com/bruno-rocca-curra-barbaresco-riserva/w/5645223?year=2012
277,Campogadis Valpolicella Superiore ,4.6,Valpolicella,https://www.vivino.com/ernesto-ruffo-campogadis-valpolicella-superiore/w/1907793?year=2011
278,Asili Barbaresco Vecchie Viti ,4.6,Barbaresco,https://www.vivino.com/roagna-asili-barbaresco-vecchie-viti/w/2055796?year=2010
279,Grotta del Ninfeo Amarone della Valpolicella ,4.6,Amarone della Valpolicella,https://www.vivino.com/fraccaroli-grotta-del-ninfeo-amarone-della-valpolicella/w/1545379?year=2013
280,Granato ,4.6,Vigneti delle Dolomiti,https://www.vivino.com/foradori-granato/w/60364?year=1999
281,Brunello di Montalcino Pianrosso ,4.6,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino-pianrosso/w/16992?year=1998
282,Il 'Divasco' Riserva ,4.6,Brunello di Montalcino,https://www.vivino.com/la-rasina-il-divasco-riserva/w/1847975?year=2010
283,Bure Alto Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/corte-aleardi-amarone-della-valpolicella-classico-bure-alto/w/2237296?year=2008
284,Suolo ,4.6,Toscana,https://www.vivino.com/argiano-suolo/w/2888?year=2009
285,Barbera d'Asti Riserva della Famiglia ,4.6,Barbera d'Asti,https://www.vivino.com/coppo-barbera-d-asti-riserva-della-famiglia/w/97211?year=2009
286,Freccia degli Scacchi Riserva ,4.6,Torgiano Rosso Riserva,https://www.vivino.com/terre-margaritelli-freccia-degli-scacchi-riserva/w/2647706?year=2011
287,Campogiovanni Brunello di Montalcino Riserva Il Quercione ,4.6,Brunello di Montalcino,https://www.vivino.com/san-felice-campogiovanni-brunello-di-montalcino-riserva-il-quercione/w/1242853?year=1999
288,Brunello di Montalcino Riserva Gualto ,4.6,Brunello di Montalcino,https://www.vivino.com/camigliano-brunello-di-montalcino-riserva-gualto/w/1174918?year=2001
289,Graal Amarone della Valpolicella Valpantena ,4.6,Amarone della Valpolicella Valpantena,https://www.vivino.com/corte-figaretto-graal-amarone-della-valpolicella-valpantena/w/3584029?year=2011
290,Cerretta Barolo ,4.6,Barolo,https://www.vivino.com/luigi-baudana-cerretta-barolo/w/2816892?year=2007
291,Chianti Classico Gran Selezione ,4.6,Chianti Classico,https://www.vivino.com/isole-e-olena-chianti-classico-gran-selezione-chianti-classico/w/4666465?year=2006
292,Barolo Rocche di Castiglione ,4.6,Barolo,https://www.vivino.com/vietti-barolo-rocche-di-castiglione/w/77449?year=2004
293,Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/speri-vigneto-monte-sant-urbano-amarone-della-valpolicella-classico/w/22954?year=1993
294,Il Vignale Vino Bianco Dolce ,4.6,Valpolicella,https://www.vivino.com/ristorante-pie-nie-il-vignale-vino-bianco-dolce/w/1795834?year=2017
295,Barolo Bussia Colonnello ,4.6,Barolo,https://www.vivino.com/aldo-conterno-barolo-bussia-colonnello/w/2325888?year=1998
296,Malvasia di Castelnuovo don Bosco ,4.6,Malvasia di Castelnuovo don Bosco,https://www.vivino.com/san-giulio-malvasia-di-castelnuovo-don-bosco/w/1228831?year=2008
297,Infernot Provincia di Pavia Rosso ,4.6,Provincia di Pavia,https://www.vivino.com/fattoria-cabanon-infernot-provincia-di-pavia-rosso/w/2153609?year=2010
298,Korvilot Corvina - Merlot ,4.6,Veneto,https://www.vivino.com/fratelli-recchia-korvilot-corvina-merlot/w/1698503?year=2012
299,Lorens Barolo ,4.6,Barolo,https://www.vivino.com/lodali-lorens-barolo/w/1159944?year=2012
300,Il Bospoeper Barbera d'Alba ,4.6,Barbera d'Alba,https://www.vivino.com/nizza-silvano-il-bospoeper-barbera-d-alba/w/1944809?year=2007
301,Orion Barolo ,4.6,Barolo,https://www.vivino.com/wongraven-orion-barolo/w/5031775?year=2013
302, Annodomini  Magliocco Rosso ,4.6,Donnici,https://www.vivino.com/it-spadafora-nineteen-fifteen-annodomini-donnici-magliocco-rosso/w/1962290?year=2014
303,Secentenario ,4.6,Toscana,https://www.vivino.com/antinori-tuscany-secentenario-tuscany/w/5986090?year=1985
304,Primitivo di Manduria Riserva ,4.6,Primitivo di Manduria,https://www.vivino.com/giuseppe-attanasio-primitivo-di-manduria-riserva-primitivo-di-manduria/w/5839110?year=2013
305,Magma ,4.6,Terre Siciliane,https://www.vivino.com/frank-cornelissen-magma/w/1627127?year=2013
306,Barolo Vignarionda Riserva ,4.6,Barolo,https://www.vivino.com/poderi-e-cantine-oddero-barolo-vignarionda-riserva/w/5647455?year=2008
307,Sperss Barolo ,4.6,Barolo,https://www.vivino.com/gaja-sperss-barolo/w/7038608?year=2015
308,Valpolicella Superiore ,4.6,Valpolicella,https://www.vivino.com/i-tamasotti-valpolicella-superiore/w/3087586?year=2014
309,Sorbaia ,4.6,Toscana,https://www.vivino.com/tenuta-casanova-sorbaia/w/74852?year=2012
310,Conteisa Cerequio Barolo ,4.6,Barolo,https://www.vivino.com/gaja-conteisa-cerequio-barolo/w/2830949?year=1993
311,Le Viole Amarone della Valpolicella Classico Superiore Riserva ,4.6,Amarone della Valpolicella Classico,https://www.vivino.com/igino-accordini-le-viole-amarone-della-valpolicella-classico-superiore-riserva/w/1216891?year=1997
