,price,light-bold,smooth-tannic,dry-sweet,soft-acidic,alcohol_pct,residual_sugar_g/l,acidity_g/l,winery
2061,283.05 kr.,68.4025,80.4407,0,77.3008,,,,Deltetto
2062,403.71 kr.,76.1774,48.2784,21.9364,34.5588,14.5,,,Girolamo Russo
2063,570 kr.,47.4689,53.9394,8.43771,52.2854,15,,,Tenuta di Trinoro
2064,259.91 kr.,84.8553,50.0234,14.5643,30.326,14,0,,Teanum
2065,499 kr.,75.8343,85,0,85,,,,Monti
2066,349 kr.,85,23.5788,46.1338,22.6105,15,,,Tinazzi
2067,340.59 kr.,55.2435,43.3516,11.6888,43.7478,14.5,2,2,Brancaia
2068,290.49 kr.,56.6553,26.0296,9.48259,64.328,14,,,Giacomo Conterno
2069,931.07 kr.,60.3621,78.4968,4.80323,82.8888,14.5,,,G.D. Vajra
2070,898.46 kr.,62.8377,77.1005,7.86094,83.3003,14.5,1.3,5.9,Cordero di Montezemolo
2071,260.63 kr.,81.8586,40.7625,24.465,28.9766,,,,Tasca d'Almerita
2072,831.22 kr.,62.886,67.5038,11.5046,54.6847,14,,,Gaja
2073,889.95 kr.,48.4317,45.8124,10.9869,63.7952,,,,Masciarelli
2074,573.54 kr.,61.8765,42.0352,16.9346,30.893,13,,,San Leonardo
2075,308.52 kr.,45.8214,58.0006,5.6574,65.1404,14,,,Ricasoli
2076,469 kr.,64.3785,74.8844,10.1841,81.3044,,,,Rocche dei Manzoni
2077,450 kr.,63.8446,77.4717,7.30305,85,,,,Luigi Einaudi
2078,387.33 kr.,54.7285,56.6687,7.93242,64.1002,,,,Val di Suga
2079,476.41 kr.,85,46.6858,29.0829,27.358,13,,,Feudi di San Gregorio
2080,721.17 kr.,64.3067,69.3518,7.20747,85,14.5,,,Produttori del Barbaresco
2081,699 kr.,62.4428,79.3979,8.08852,85,,,,Scarpa
2082,580.99 kr.,62.6963,76.2927,8.54269,80.7074,,,,Massolino
2083,721.17 kr.,60.2031,72.6683,7.00577,85,14,,,Produttori del Barbaresco
2084,409.67 kr.,81.6516,45.1245,26.4907,28.4582,13.5,,,Montevetrano
2085,369 kr.,66.3836,74.2765,16.1831,83.433,,,,Mamete Prevostini
2086,733.68 kr.,53.1251,46.8659,11.1671,45.5773,,,,Castello dei Rampolla
2087,650 kr.,62.846,77.5498,7.95768,85,,,,Azelia
2088,499 kr.,80.6914,28.986,47.4703,30.0891,15.5,,,SalvaTerra
2089,283.86 kr.,79.426,31.6694,44.2582,32.5372,,,,Ottella
2090,399 kr.,50.9175,39.0604,17.0716,44.6501,14.5,,,Piaggia
2091,484.16 kr.,58.4379,72.0637,0,82.5589,,,,ARPEPE
2092,341.52 kr.,85,27.6989,46.8345,22.5478,16.5,,,Domini Veneti
2093,259.95 kr.,63.6268,77.9949,4.67902,81.2013,,,,Cavalier Bartolomeo
2094,272.62 kr.,51.6896,50.6785,17.9003,47.3166,,,,Cinciole
2095,383.60 kr.,85,51.2138,21.6068,34.3181,,,,Luigi Tecce
2096,290.06 kr.,85,23.5516,47.9747,24.5529,15.5,,,Sartori
2097,379.23 kr.,56.6576,54.889,17.5544,53.063,14,,,Dievole
2098,635 kr.,61.8504,76.904,4.69302,85,,,,Oddero
2099,500.25 kr.,67.3799,45.3852,19.6566,26.7581,,,,Cantrina
2100,500.73 kr.,57.421,60.7503,13.6072,64.9542,,,,Boscarelli
2101,330 kr.,85,26.7545,48.38,23.1038,,,,Fasoli Gino
2102,441.59 kr.,52.7191,47.362,13.9337,50.5411,14,,,Castello del Terriccio
2103,1175 kr.,67.3903,71.6129,4.54098,80.9663,,,,Gianni Gagliardo
2104,420 kr.,84.9946,23.3015,48.058,26.0387,,,,Valentina Cubi
2105,325 kr.,83.3556,39.0463,25.6508,26.0742,13.5,,,Vinding Montecarrubo
2106,418.98 kr.,61.9443,67.5195,8.67786,82.5742,14.5,,,Castello di Neive
2107,379.13 kr.,52.1347,43.5706,11.6341,46.2309,14.5,,,Brancaia
2108,400 kr.,52.7606,43.9248,7.99179,46.9177,,,,Tenuta di Valgiano
2109,364.98 kr.,59.6969,67.7556,7.32278,78.1726,,,,Piero Busso
2110,444.36 kr.,65.0315,66.908,11.836,54.6253,14.5,,,Donna Olimpia
2111,375.93 kr.,63.2058,75.1376,0.963417,85,14,,,Produttori del Barbaresco
2112,943.66 kr.,64.625,36.625,5.14773,22.7614,,,,Conde
2113,306.88 kr.,45.148,58.9985,8.0001,61.6986,14.5,,,Siro Pacenti
2114,583.47 kr.,70.4586,85,4.31283,80.3396,14,,,Attilio Ghisolfi
2115,277.91 kr.,49.7253,41.0175,9.19354,44.7488,,,,Poggio Argentiera
2116,523.34 kr.,59.7103,75.4407,6.17101,84.8267,,,,Sordo
2117,319.50 kr.,80.0372,42.2941,27.5381,25.5216,,,,Valle dell'Acate
2118,271.87 kr.,57.1901,43.4793,4.29545,47.7583,,,,Torre a Cenaia
2119,302.26 kr.,84.338,27.0212,47.9769,23.0615,,,,Tenuta Sant'Antonio
2120,276.19 kr.,67.5805,40.0362,16.5932,27.0288,14.5,,,Inama Azienda Agricola
2121,967.57 kr.,62.2426,41.2627,14.9231,28.2627,,,,Roberto Voerzio
2122,417.12 kr.,68.1447,44.7907,22.5913,22.6742,,,,Punto Zero
2123,435 kr.,54.1128,42.5288,13.8131,45.8309,,,,Castell'in Villa
2124,500.54 kr.,65.2837,82.8407,0,82.8857,,,,Brezza
2125,334.14 kr.,48.6377,46.4675,6.58728,46.072,,,,Isole e Olena
2126,269 kr.,49.3469,39.65,3.00937,41.5281,,,,Poggio Il Castellare
2127,570 kr.,45.0269,43.6125,17.4563,46.0236,14.5,,,Tenuta di Trinoro
2128,269 kr.,57.2645,22.301,20.455,60.9984,,,,Fratelli Revello
2129,379.88 kr.,65.3431,75.6114,3.3042,85,,,,Palladino
2130,259 kr.,58.9967,69.7136,14.8013,52.856,,,,Le Novelire
2131,500.25 kr.,51.6957,47.0707,6.72609,58.5259,14.5,,,Tenuta La Fuga
2132,660.69 kr.,72.1282,22.4478,56.0732,13.4507,,,,Tenute Chiaromonte
2133,275 kr.,59.9782,26.5353,15.0045,61.2883,,,,Enzo Boglietti
2134,274.85 kr.,52.2559,57.7235,2.30294,69.2745,,,,Boscarelli
2135,429.63 kr.,64.8255,40.111,24.1425,25.6912,13.5,,,Ca' del Bosco
2136,994.38 kr.,74.0447,45.556,18.8945,39.9896,,,,Frank Cornelissen
2137,489.15 kr.,62.4024,71.4139,7.57317,85,14,,,Sottimano
2138,334.37 kr.,81.1003,39.5763,22.3854,34.4105,,,,COS
2139,319.92 kr.,54.6389,60.7049,10.7178,62.3808,15.5,,,Fanti
2140,573.54 kr.,64.397,59.6859,0,85,15,,,Ca’ del Baio
2141,942.24 kr.,62.3719,62.9919,18.5671,62.8272,14,,,Ceretto
2142,700 kr.,56,71.3723,0,75.1268,,,,Negretti
2143,550 kr.,66.5529,76.9861,10.0098,84.5167,14,,,Castello di Verduno
2144,381.14 kr.,85,29.395,53.5373,18.8494,,,,Il Canovino
2145,461.81 kr.,53.9098,48.204,4.30037,45.6853,14.5,,,Gualdo del Re
2146,499 kr.,49.7189,42.7564,10.2468,45.3431,,,,Capannelle
2147,285 kr.,81.8835,20.5575,49.2614,28.7969,,,,Aldegheri
2148,1088.38 kr.,85,40.057,42.5,31.4561,,,,Buglioni
2149,610.78 kr.,48.4308,57.1173,4.30379,49.5143,14,,,La Massa
2150,3314.98 kr.,60.3127,44.079,12.1858,31.7485,,,,Gaja
2151,394.77 kr.,55.6638,43.7495,9.39204,45.7495,14,,,Castello Nipozzano
2152,449.95 kr.,56.0082,41.1287,9.11542,45.7087,14.5,,,Tenuta Prima Pietra
2153,295 kr.,85,20.3524,51.8569,22.1168,,,,Guerrieri Rizzardi
2154,299 kr.,51.4012,62.4933,11.0417,67.6127,,,,Il Molino di Grace
2155,271.20 kr.,48.2283,43.2064,6.98969,49.9131,,,,Le Boncie
2156,330 kr.,45.2296,60.3238,3.42868,66.1337,13.5,,,Podere le Ripi
2157,399 kr.,53.5655,44.9028,7.42919,44.4826,14.5,,,Poliziano
2158,409.67 kr.,61.7613,71.813,6.97829,84.6752,,,,Moccagatta
2159,375.93 kr.,62.0663,71.3089,5.04451,85,14.5,,,Produttori del Barbaresco
2160,290.05 kr.,55.5009,55.1204,7.35295,64.5809,15,,,Dei
2161,788.80 kr.,80.2222,46.8734,25.2378,33.404,14,,,Quintodecimo
2162,290.49 kr.,50.0891,55.9533,7.70604,60.9759,,,,Col d'Orcia
2163,379 kr.,45.8893,54.2766,6.96423,59.4471,13.5,,,Vicchiomaggio
2164,287.51 kr.,51.5269,41.8,10.4078,51.0633,15,,,Coltibuono
2165,397.01 kr.,67.3169,40.6041,21.5727,29.5793,,,,Serafini & Vidotto
2166,409.67 kr.,49.1271,39.1221,7.36677,47.7247,13.5,,,Castello di Querceto
2167,169 kr.,42.0584,44.8052,10.2554,63.26,,,,Masciarelli
2168,275 kr.,65.6754,47.692,17.4881,32.7961,,,,Ferraris Agricola
2169,465 kr.,56.5329,76.4254,1.89673,80.4327,14.5,,,Oddero
2170,452.57 kr.,57.098,23.6432,9.14645,62.1108,,,,Coppo
2171,633.13 kr.,61.3238,81.7726,4.21838,83.0445,,,,Paolo Conterno
2172,347.33 kr.,67.1226,66.003,4.62364,52.1862,14,,,Grattamacco
2173,325 kr.,42.2567,61.5383,6.46743,58.5527,,,,La Lecciaia
2174,256.98 kr.,48.94,52.5203,14.261,61.0495,,,,Podere Il Palazzino
2175,245 kr.,61.2464,27.6423,20.9412,32.7065,,,,David Sterza
2176,172.81 kr.,66.9,41.1696,18.9,17.5,,,,Serafini & Vidotto
2177,237.83 kr.,70.2232,46.8021,4.77606,46.1282,,,,Bruno Verdi
2178,130 kr.,54.5537,36.0126,30.4438,40.1007,,,,Biscardo
2179,239 kr.,85,22.2525,46.0591,19.1022,,,,Le Bertarole
2180,163.87 kr.,84.3678,43.0407,16.9979,35.0953,,,,Barone di Serramarrocco
2181,165 kr.,58.1095,30.7535,7.40537,61.6109,,,,Lodali
2182,225 kr.,71.9605,50.9553,4.51842,21.6368,,,,Punto Zero
2183,,67.9318,17.5,30,7,,,,Masca del Tacco
2184,128.49 kr.,85,42.0195,14.8086,20.5273,,,,Luisa
2185,199 kr.,67.6633,27.7737,45.5485,15.705,,,,Produttori Vini Manduria
2186,250 kr.,85,43.8223,37.692,22.6591,15,,,Odoardi
2187,220 kr.,67.5334,21.451,49.7914,10.635,14.5,,,Masseria Pietrosa
2188,186.96 kr.,84.8847,38.506,42.923,20.8901,14.5,,,Nativ
2189,199 kr.,66.1702,41.269,22.5768,28.9678,15.5,,,Domini Veneti
2190,174 kr.,62.8996,21.4659,47.2377,13.9631,,,,Vinosia
2191,199 kr.,44.9592,43.0436,9.42991,63.7163,,,,Collefrisio
2192,147.48 kr.,76.2994,35.4303,42.3542,20.6121,,,,Cignomoro
2193,249 kr.,71.9772,39.8231,31.9627,26.0961,14.6,,,Zeni
2194,156.42 kr.,71.9378,24.1188,43.707,19.3529,14.5,,,Pietra Pura
2195,180.18 kr.,44.2262,42.3891,11.7271,63.7085,14.5,,,Pasetti
2196,312 kr.,65.264,27.2127,43.8314,9.96628,16,,,Produttori Vini Manduria
2197,219.14 kr.,49.4515,47.5199,0,42.7799,,,,Corzano e Paterno
2198,169 kr.,74.9513,25.0143,41.74,14.7521,,,,Masseria Borgo dei Trulli
2199,199 kr.,85,44.1399,31.7927,25.9067,,,,Terre del Gufo
2200,214.15 kr.,65.447,34.9546,16.5593,24.2335,14,,,Tramin
2201,249 kr.,78.483,46.3977,29.0068,24.933,,,,Castello Solicchiata
2202,227.11 kr.,64.1618,71.8645,11.5792,55.173,15,,,Tenuta Campo al Mare
2203,350.08 kr.,38.3,39.6182,2.27287,51.3872,,,,Salicutti
2204,250 kr.,63.3097,75.2632,1.11234,83.2176,,,,Silvio Grasso
2205,171.32 kr.,52.4373,43.7105,11.0431,40.1837,,,,Col di Bacche
2206,179 kr.,85,24.6288,42.1442,23.8611,,,,Bixio
2207,178.02 kr.,67.3757,38.2673,23.8748,24.6978,,,,La Cappuccina
2208,155.67 kr.,57.4837,43.1897,17.9387,37.8851,,,,Col di Bacche
2209,230.91 kr.,48.8141,33.2701,6.65326,43.657,,,,Poggio Al Sole
2210,96.83 kr.,49.7981,19.8878,0,56.3494,,,,Il Falchetto
2211,220.50 kr.,66.3242,49.221,16.9758,32.2774,,,,Punto Zero
2212,110.24 kr.,49.2293,44.5509,2.71581,45.3907,,,,Cortonesi (La Mannella)
2213,175.04 kr.,55.4049,45.4879,14.7072,44.9278,,,,Capezzana
2214,249 kr.,49.3561,50.3947,1.79825,47.1018,,,,Luiano
2215,174 kr.,52.9983,21.6658,11.5119,60.409,,,,Isolabella della Croce
2216,230.91 kr.,50.1045,42.371,10.0737,45.7245,13.5,,,Poggio Al Sole
2217,184.13 kr.,69.9755,37.5897,17.0295,28.0885,,,,Olivini
2218,198 kr.,55.5683,17.9831,3.15915,58.562,,,,Luigi Voghera
2219,177.28 kr.,73.2222,32.2052,7.18673,32.7994,,,,Mauro Sebaste
2220,226.81 kr.,42.482,56.1906,10.1969,64.2734,,,,Cacchiano
2221,119 kr.,84.8582,41.4904,38.6572,22.6011,,,,Luccarelli
2222,245.21 kr.,81.3008,41.5317,27.4643,31.238,,,,G. Milazzo
2223,116.20 kr.,45.8507,38.1212,14.6139,45.9222,,,,Fattoria Aldobrandesca
2224,182.49 kr.,72.4819,29.4025,39.3497,19.7325,,,,Cantine Pervini
2225,140.89 kr.,44.6996,42.8411,5.83635,64.5178,14,,,Marramiero
2226,296.15 kr.,39.4303,27.3745,10.6369,62.3382,14.5,5.3,6,Girlan
2227,170.57 kr.,63.6048,81.3343,10.3159,85,15.5,,,Nino Negri
2228,166.85 kr.,43.6775,40.001,8.65856,64.4554,,,,Cantina Zaccagnini
2229,209.90 kr.,65.9167,41.058,21.5836,30.0198,,,,Cantina Bolzano / Kellerei Bozen
2230,108.08 kr.,85,48.5985,24.1062,30.2263,14.5,,,San Salvatore
2231,249 kr.,,,,,,,,Due Terre
2232,239 kr.,85,42.0471,28.1169,21.8596,15,,,Morgante
2233,235.35 kr.,84.6635,18.831,51.9464,26.5477,15,,,Tommasi
2234,185 kr.,47.2217,58.1617,14.8865,61.7587,14.5,,,Poderi del Paradiso
2235,79.18 kr.,59.5473,23.7095,40.6892,14.6723,14.5,,,Cantina Sampietrana
2236,222.34 kr.,51.3418,41.2566,10.4974,45.5309,13,,,Piaggia
2237,243.49 kr.,62.528,44.5215,17.1821,33.6621,13.5,,,Elena Walch
2238,151.88 kr.,85,39.7835,35.0249,27.8413,14,,,G. Milazzo
2239,185.10 kr.,83.3469,45.0585,26.3775,24.4961,14,,,Vinosia
2240,130.20 kr.,85,43.598,28.3995,25.2715,14.5,,,Tenute Orestiadi
2241,259 kr.,79.2654,42.6243,39.7207,30.3006,15,,,Ippolito 1845
2242,71.43 kr.,40.5652,34.2634,17.107,58.6229,,,,Torri
2243,184 kr.,67.5429,38.8106,34.3005,20.8207,,,,Corte Guala
2244,613.76 kr.,46.9228,60.4415,11.4809,63.8689,14.5,,,Tenute Silvio Nardi
2245,398.94 kr.,65.4751,78.6837,9.07983,85,15,,,Corino Giovanni
2246,525 kr.,65.2289,83.6024,7.54769,85,,,,Brandini
